Gene	SG1	SG2	SG3
AT2G47420	19.72157773	26.21809745	54.06032483
AT2G47450	53.87873384	42.51003121	3.611234953
AT2G47470	35.11235955	34.26966292	30.61797753
AT2G47490	27.54098361	55.98360656	16.47540984
AT2G47500	25.36231884	36.95652174	37.68115942
AT2G47510	33.41176471	36.47058824	30.11764706
AT2G47580	30.76923077	33.33333333	35.8974359
AT2G47590	27.1519353	25.30329289	47.54477181
AT2G47600	31.39841689	21.37203166	47.22955145
AT2G47610	21.10157368	48.06866953	30.8297568
AT2G47620	58.33333333	17.8030303	23.86363636
AT2G47630	42.3580786	9.825327511	47.81659389
AT2G47640	34.09801877	42.544317	23.35766423
AT2G47650	30.06134969	22.6993865	47.2392638
AT2G47690	19.75683891	45.59270517	34.65045593
AT2G47700	55.26315789	13.32236842	31.41447368
AT2G47710	42.2613531	30.16682113	27.57182576
AT2G47730	18.67226368	39.36567164	41.96206468
AT2G47750	27.27272727	32.57575758	40.15151515
AT2G47780	57.72727273	15.45454545	26.81818182
AT2G47790	35.09933775	13.24503311	51.65562914
AT2G47800	43.68932039	16.50485437	39.80582524
AT2G47820	35.35353535	40.4040404	24.24242424
AT2G47830	26.73267327	40.59405941	32.67326733
AT2G47850	36.93467337	37.18592965	25.87939698
AT2G47890	32.85024155	44.56521739	22.58454106
AT2G47900	25.89356632	30.26211279	43.84432089
AT2G47910	30.79884504	50.0481232	19.15303176
AT2G47940	17.578125	47.65625	34.765625
AT2G47960	38.58695652	27.44565217	33.9673913
AT2G47980	51.53508772	29.60526316	18.85964912
AT2G47990	28.95752896	38.996139	32.04633205
AT2G48000	23.92638037	31.90184049	44.17177914
AT2G48010	17.84037559	30.04694836	52.11267606
AT2G48020	22.44094488	50.39370079	27.16535433
AT2G48060	35.29411765	21.32352941	43.38235294
AT2G48070	25.55555556	19.44444444	55
AT2G01060	22.4537037	26.38888889	51.15740741
AT2G01070	21.22905028	13.96648045	64.80446927
AT2G01100	21.68674699	20.03012048	58.28313253
AT2G01110	14.54979129	32.0810972	53.36911151
AT2G01120	47.82608696	43.47826087	8.695652174
AT2G01130	15.92039801	34.32835821	49.75124378
AT2G01140	15.03172279	72.71839922	12.24987799
AT2G01170	45.02923977	44.44444444	10.52631579
AT2G01190	27.23004695	28.63849765	44.1314554
AT2G01220	21.89189189	18.64864865	59.45945946
AT2G01250	30.41132839	33.85030344	35.73836817
AT2G01260	50.92421442	25.69316081	23.38262477
AT2G01270	28.0058651	39.88269795	32.11143695
AT2G01290	41.29987659	13.98601399	44.71410942
AT2G01320	25.64102564	49.74358974	24.61538462
AT2G01350	59.19732441	15.94202899	24.8606466
AT2G01400	44.72934473	9.971509972	45.2991453
AT2G01410	39.95584989	29.13907285	30.90507726
AT2G01420	22.04301075	64.6953405	13.26164875
AT2G01440	31.30434783	27.82608696	40.86956522
AT2G01450	23.77952756	30.5511811	45.66929134
AT2G01460	28.81355932	32.20338983	38.98305085
AT2G01470	34.71882641	31.29584352	33.98533007
AT2G01480	46.88995215	26.31578947	26.79425837
AT2G01490	55.35353535	25.25252525	19.39393939
AT2G01505	37.5328084	17.32283465	45.14435696
AT2G01540	49.15572233	22.88930582	27.95497186
AT2G01570	28.31120716	39.58011732	32.10867552
AT2G01600	18.30985915	32.3943662	49.29577465
AT2G01620	24.05362776	51.65615142	24.29022082
AT2G01630	21.3592233	21.3592233	57.2815534
AT2G01640	25	28.97727273	46.02272727
AT2G01650	30.2238806	43.28358209	26.49253731
AT2G01660	41.44144144	45.94594595	12.61261261
AT2G01670	32.53540121	34.6257586	32.83884019
AT2G01680	28.45070423	33.09859155	38.45070423
AT2G01690	34.46712018	29.93197279	35.60090703
AT2G01710	46.90831557	31.76972281	21.32196162
AT2G01720	39.46731235	31.47699758	29.05569007
AT2G01735	35.41666667	29.46428571	35.11904762
AT2G01750	42.85714286	26.62337662	30.51948052
AT2G01755	65.49815498	16.7896679	17.71217712
AT2G01820	47.87390029	30.71847507	21.40762463
AT2G01830	49.41860465	27.3255814	23.25581395
AT2G01850	21.2972973	54.12612613	24.57657658
AT2G01860	18.7032419	27.93017456	53.36658354
AT2G01870	11.22071517	52.15782984	36.62145499
AT2G01890	67.10963455	27.15946844	5.73089701
AT2G01910	22.38895558	63.62545018	13.98559424
AT2G01930	48.63144494	8.402291534	42.96626353
AT2G01940	53.15789474	16.31578947	30.52631579
AT2G01950	31.42476698	27.29693742	41.27829561
AT2G01970	33.5381914	36.25987709	30.20193152
AT2G01980	31.57894737	35.96491228	32.45614035
AT2G02050	54.63451394	24.11454408	21.25094197
AT2G02070	38.42975207	29.33884298	32.23140496
AT2G02080	31.41210375	55.04322767	13.54466859
AT2G02090	30.19607843	36.47058824	33.33333333
AT2G02100	34.99570077	17.11092003	47.89337919
AT2G02148	42.85714286	37.85714286	19.28571429
AT2G02160	30.72625698	37.87709497	31.39664804
AT2G02170	28.78787879	28.78787879	42.42424242
AT2G02180	30.12211669	36.22795115	33.64993216
AT2G02220	29.36507937	39.94708995	30.68783069
AT2G02370	36.36363636	21.36363636	42.27272727
AT2G02400	24.30555556	32.63888889	43.05555556
AT2G02450	39.03345725	13.75464684	47.21189591
AT2G02470	44.66019417	30.45013239	24.88967343
AT2G02480	21.01910828	54.77707006	24.20382166
AT2G02500	18.86792453	33.01886792	48.11320755
AT2G02510	33.55932203	21.50659134	44.93408663
AT2G02560	28.0952381	38.57142857	33.33333333
AT2G02570	32.95819936	53.05466238	13.98713826
AT2G02710	29.26666667	35.2	35.53333333
AT2G02730	27.89115646	36.05442177	36.05442177
AT2G02760	43.46368715	24.58100559	31.95530726
AT2G02780	20.3125	28.125	51.5625
AT2G02790	29.57746479	24.29577465	46.12676056
AT2G02800	45.17006803	23.1292517	31.70068027
AT2G02810	24.44444444	44.44444444	31.11111111
AT2G02860	38.46153846	30.12820513	31.41025641
AT2G02870	38.14295257	41.21576486	20.64128257
AT2G02880	27.62430939	25.96685083	46.40883978
AT2G02910	3.50877193	56.14035088	40.35087719
AT2G02950	22.39747634	22.87066246	54.7318612
AT2G02960	60	28.36363636	11.63636364
AT2G02970	39.8340249	34.85477178	25.31120332
AT2G03060	31.2335958	26.50918635	42.25721785
AT2G03070	24.47257384	14.76793249	60.75949367
AT2G03120	47.6635514	31.07476636	21.26168224
AT2G03140	35.19553073	35.75418994	29.05027933
AT2G03150	31.92904656	37.6940133	30.37694013
AT2G03220	17.59259259	50	32.40740741
AT2G03310	47.21311475	24.67213115	28.1147541
AT2G03340	29.98976459	16.99078813	53.01944729
AT2G03350	44.55958549	23.05699482	32.38341969
AT2G03390	42.33128834	27.11656442	30.55214724
AT2G03420	34.47180302	14.9324861	50.59571088
AT2G03430	38.0952381	19.04761905	42.85714286
AT2G03440	32.08899646	18.37646621	49.53453733
AT2G03450	35.03401361	38.0952381	26.8707483
AT2G03480	37.22627737	42.33576642	20.4379562
AT2G03500	31.70731707	25.20325203	43.08943089
AT2G03510	30.27522936	53.66972477	16.05504587
AT2G03620	36.41975309	37.03703704	26.54320988
AT2G03640	33.62255965	22.77657267	43.60086768
AT2G03667	34.88372093	44.96124031	20.15503876
AT2G03680	26.96428571	48.7797619	24.25595238
AT2G03730	36.25592417	37.20379147	26.54028436
AT2G03770	34.73684211	55.78947368	9.473684211
AT2G03780	37.86982249	42.6035503	19.52662722
AT2G03800	28.76106195	31.85840708	39.38053097
AT2G03810	20.50359712	43.52517986	35.97122302
AT2G03820	37.38049713	23.13575526	39.48374761
AT2G04030	35.19235735	30.82881487	33.97882778
AT2G04039	25.48571429	33.40952381	41.1047619
AT3G25540	29.9270073	26.64233577	43.43065693
AT3G25545	32.04747774	8.308605341	59.64391691
AT3G25560	47.56097561	21.95121951	30.48780488
AT3G25580	23.01587302	43.65079365	33.33333333
AT3G25585	23.39572193	46.52406417	30.0802139
AT3G25590	17.94871795	21.97802198	60.07326007
AT3G25600	62.41331484	11.92787795	25.65880721
AT3G25610	47.2972973	25.67567568	27.02702703
AT3G25640	42.36453202	26.10837438	31.5270936
AT3G25690	8.396759146	38.44831819	53.15492266
AT3G25700	27.47252747	29.67032967	42.85714286
AT3G25710	43.2160804	22.11055276	34.67336683
AT3G25730	34.85714286	47.42857143	17.71428571
AT3G25805	55.10204082	29.44606414	15.45189504
AT3G25840	38.65814696	25.55910543	35.7827476
AT3G25860	30.53722903	51.46088596	18.00188501
AT3G25882	30	49.65517241	20.34482759
AT3G25890	33.87470998	35.44083527	30.68445476
AT3G25910	28.04746494	41.90938511	30.04314995
AT3G25920	38.60465116	21.29198966	40.10335917
AT3G25990	36.19047619	20	43.80952381
AT3G26000	38.59964093	31.23877917	30.16157989
AT3G26010	30.71895425	43.79084967	25.49019608
AT3G26020	31.08108108	44.59459459	24.32432432
AT3G26030	22.15017065	55.7337884	22.11604096
AT3G26060	36.27684964	45.18695306	18.5361973
AT3G26080	52.69271383	15.89229145	31.41499472
AT3G26085	43.6030291	27.85970506	28.53726584
AT3G26090	24.25742574	45.54455446	30.1980198
AT3G26100	16.00265604	38.67861886	45.3187251
AT3G26115	42.28571429	46.85714286	10.85714286
AT3G26170	41.31524624	22.76614568	35.91860808
AT3G26180	26.96693273	71.03762828	1.995438997
AT3G26210	4.230118443	17.59729272	78.17258883
AT3G26320	2.205882353	19.11764706	78.67647059
AT3G26340	21.83098592	63.38028169	14.78873239
AT3G26370	34.89208633	33.45323741	31.65467626
AT3G26380	32.44680851	38.56382979	28.9893617
AT3G26400	39.34065934	30.98901099	29.67032967
AT3G26410	40.56603774	35.8490566	23.58490566
AT3G26430	37.53351206	34.85254692	27.61394102
AT3G26500	5.785123967	71.90082645	22.31404959
AT3G26510	23.36769759	38.83161512	37.80068729
AT3G26520	39.64667214	22.07614352	38.27718433
AT3G26560	33.08270677	30.82706767	36.09022556
AT3G26570	30.44420368	37.2156013	32.34019502
AT3G26580	30.1217765	28.9756447	40.9025788
AT3G26600	25.97864769	47.68683274	26.33451957
AT3G26618	16.05504587	56.88073394	27.06422018
AT3G26630	39.14327917	35.89364845	24.96307238
AT3G26670	28.17679558	44.75138122	27.0718232
AT3G26680	16.49484536	46.13402062	37.37113402
AT3G26690	46.10492846	22.89348172	31.00158983
AT3G26700	37.6344086	24.7311828	37.6344086
AT3G26710	33.90435403	37.90149893	28.19414704
AT3G26720	40.98360656	26.77595628	32.24043716
AT3G26730	35.59150657	33.26592518	31.14256825
AT3G26740	18.42857143	61.13736264	20.43406593
AT3G26744	23.80952381	49.04761905	27.14285714
AT3G26750	22.80701754	32.45614035	44.73684211
AT3G26760	13.83399209	54.54545455	31.62055336
AT3G26780	25.93406593	46.26373626	27.8021978
AT3G26810	41.99066874	41.21306376	16.7962675
AT3G26850	52.48447205	20.49689441	27.01863354
AT3G26890	26.43051771	27.30245232	46.26702997
AT3G26900	26.49769585	32.37327189	41.12903226
AT3G26910	25	47.77777778	27.22222222
AT3G26932	28.65168539	46.62921348	24.71910112
AT3G26935	30.70866142	38.38582677	30.90551181
AT3G26950	34.15841584	36.13861386	29.7029703
AT3G27000	31.3253012	45.78313253	22.89156627
AT3G27020	25.98540146	16.64233577	57.37226277
AT3G27050	12.16931217	33.33333333	54.4973545
AT3G27060	25.74257426	16.83168317	57.42574257
AT3G27080	17.49174917	48.18481848	34.32343234
AT3G27090	29.1464891	44.82445521	26.02905569
AT3G27100	14.34977578	38.56502242	47.08520179
AT3G27160	36.68706963	23.45065034	39.86228003
AT3G27190	29.53367876	35.23316062	35.23316062
AT3G27210	21.29032258	44.25806452	34.4516129
AT3G27230	29.29292929	43.63636364	27.07070707
AT3G27240	33.62369338	37.97909408	28.39721254
AT3G27250	34.28571429	22.85714286	42.85714286
AT3G27260	29.08777969	33.9070568	37.00516351
AT3G27300	39.30348259	31.84079602	28.85572139
AT3G27310	25.24752475	52.80528053	21.94719472
AT3G27320	33.5078534	42.93193717	23.56020942
AT3G27325	31.12582781	38.41059603	30.46357616
AT3G27340	16.796875	29.296875	53.90625
AT3G27350	35.1532567	28.73563218	36.11111111
AT3G27380	40.56338028	25.07042254	34.36619718
AT3G27390	38.27655311	32.66533066	29.05811623
AT3G27420	40.33898305	9.491525424	50.16949153
AT3G27430	36.2369338	30.66202091	33.1010453
AT3G27460	36.28318584	46.90265487	16.81415929
AT3G27470	21.47651007	45.63758389	32.88590604
AT3G27530	31.63265306	32.65306122	35.71428571
AT3G27540	31.90184049	44.17177914	23.92638037
AT3G27560	29.53020134	43.95973154	26.51006711
AT3G27570	24.86631016	63.36898396	11.76470588
AT3G27610	32.75862069	48.62068966	18.62068966
AT3G27670	55.37459283	29.96742671	14.65798046
AT3G27700	34.44816054	33.44481605	32.10702341
AT3G27740	32.27445997	28.58958069	39.13595934
AT3G27820	39.86013986	25.56332556	34.57653458
AT3G27850	11.00217865	52.88671024	36.11111111
AT3G27870	36.32653061	38.36734694	25.30612245
AT3G27925	42.25454545	37.01818182	20.72727273
AT3G27960	23.29956585	28.50940666	48.1910275
AT3G28030	41.52046784	26.9005848	31.57894737
AT3G28040	32.75316456	45.88607595	21.36075949
AT3G28050	55.14705882	16.54411765	28.30882353
AT3G28130	15.48387097	54.83870968	29.67741935
AT3G28210	12.14035088	81.54385965	6.315789474
AT3G28340	30.53435115	34.96183206	34.50381679
AT3G28430	50.80645161	30.24193548	18.9516129
AT3G28450	32.61904762	33.0952381	34.28571429
AT3G28455	36.04651163	37.79069767	26.1627907
AT3G28460	36.8627451	28.62745098	34.50980392
AT3G28480	27.32240437	34.42622951	38.25136612
AT3G28670	43.50282486	27.11864407	29.37853107
AT3G28690	31.03448276	37.78735632	31.17816092
AT3G28700	30.43478261	24.34782609	45.2173913
AT3G28715	26.88306284	40.28297961	32.83395755
AT3G28720	38.81453155	26.95984704	34.22562141
AT3G28730	41.58415842	26.23762376	32.17821782
AT3G28740	41.14703618	18.78367975	40.06928406
AT3G28850	36.02941176	38.23529412	25.73529412
AT3G28860	27.97927461	60.62176166	11.39896373
AT3G28900	37.5	12.5	50
AT3G28910	27.85714286	42.5	29.64285714
AT3G28920	48.28080229	25.64469914	26.07449857
AT3G28960	40.45801527	38.93129771	20.61068702
AT3G28970	27.16049383	27.8659612	44.97354497
AT3G29010	50.68493151	13.01369863	36.30136986
AT3G29030	21.14125351	15.90271282	62.95603368
AT3G29035	49.15474642	32.50975293	18.33550065
AT3G29075	55.39215686	26.47058824	18.1372549
AT3G29090	30.21276596	30.63829787	39.14893617
AT3G29100	21.35416667	43.75	34.89583333
AT3G29130	13.52459016	39.3442623	47.13114754
AT3G29160	45.01510574	32.62839879	22.35649547
AT3G29170	44.40433213	24.54873646	31.04693141
AT3G29180	19.04761905	69.94047619	11.01190476
AT3G29185	35.48387097	43.87096774	20.64516129
AT3G29200	47.36225088	29.54279015	23.09495897
AT3G29230	35.19736842	41.44736842	23.35526316
AT3G29240	24.92268316	49.33347553	25.74384131
AT3G29290	24.32432432	25.67567568	50
AT3G29310	27.38853503	42.03821656	30.57324841
AT3G29320	9.941520468	18.71345029	71.34502924
AT3G29350	29.455081	36.08247423	34.46244477
AT3G29360	26.05863192	50.16286645	23.77850163
AT3G29390	29.35779817	32.41590214	38.22629969
AT3G29400	31.59144893	38.71733967	29.6912114
AT3G29575	22.88135593	31.77966102	45.33898305
AT3G29760	29.43925234	30.21806854	40.34267913
AT3G29770	22.80701754	53.50877193	23.68421053
AT3G30180	44.58598726	22.61146497	32.80254777
AT3G30300	39.04109589	34.93150685	26.02739726
AT3G30380	29.44297082	46.41909814	24.13793103
AT3G30390	26.98800533	34.6512661	38.36072857
AT3G30775	20.44171779	54.6993865	24.85889571
AT3G30841	31.30841121	20.09345794	48.59813084
AT3G42950	18.68131868	53.84615385	27.47252747
AT3G43220	13.35740072	10.64981949	75.99277978
AT3G43230	28.74074074	27.55555556	43.7037037
AT3G43240	29.16666667	35.25641026	35.57692308
AT3G43520	20	46.52173913	33.47826087
AT3G43540	25.56053812	43.94618834	30.49327354
AT3G43590	26.94805195	25.32467532	47.72727273
AT3G43610	58.2278481	16.4556962	25.3164557
AT3G43700	26.07449857	30.94555874	42.97994269
AT3G43720	36.13559322	42.77966102	21.08474576
AT3G43740	43.24414716	33.97993311	22.77591973
AT3G43810	20.82616179	2.581755594	76.59208262
AT3G43920	16.86746988	57.8313253	25.30120482
AT3G44020	17.60840999	42.18134034	40.21024967
AT3G44100	44.14114514	35.28628495	20.57256991
AT3G44110	33.20214669	33.0411449	33.75670841
AT3G44150	14.28571429	68.83116883	16.88311688
AT3G44160	46.77419355	31.4516129	21.77419355
AT3G44200	60.11904762	7.142857143	32.73809524
AT3G44260	42.86134825	32.02826023	25.11039152
AT3G44310	52.97157623	37.72609819	9.302325581
AT3G44330	44.44444444	25.69444444	29.86111111
AT3G44340	29.8013245	39.73509934	30.46357616
AT3G44370	54.32098765	26.54320988	19.13580247
AT3G44380	49.67320261	11.76470588	38.5620915
AT3G44450	44.5494186	31.46802326	23.98255814
AT3G44530	22.36842105	25	52.63157895
AT3G44590	17.82945736	36.43410853	45.73643411
AT3G44610	15.82491582	40.74074074	43.43434343
AT3G44620	34.70319635	28.08219178	37.21461187
AT3G44720	64.67341306	2.575896964	32.75068997
AT3G44735	5.89503954	59.16606758	34.93889288
AT3G44750	24.16666667	44.16666667	31.66666667
AT3G44820	28.46153846	29.03846154	42.5
AT3G44850	36.66666667	15.41666667	47.91666667
AT3G44870	60.86556169	16.57458564	22.55985267
AT3G44880	24.94313874	36.16376042	38.89310083
AT3G44890	36.68861712	38.09971778	25.2116651
AT3G45010	45.22292994	35.66878981	19.10828025
AT3G45090	38.0952381	23.80952381	38.0952381
AT3G45100	35.4978355	31.16883117	33.33333333
AT3G45190	28.0733945	28.25688073	43.66972477
AT3G45210	8.741258741	22.37762238	68.88111888
AT3G45230	66.72760512	20.10968921	13.16270567
AT3G45240	37.17948718	31.89102564	30.92948718
AT3G45260	20.80378251	35.46099291	43.73522459
AT3G45300	17.64275256	23.42606149	58.93118594
AT3G45310	47.9285134	27.0511779	25.02030869
AT3G45600	27.05882353	40.67226891	32.26890756
AT3G45620	34.48275862	22.4137931	43.10344828
AT3G45630	65.76402321	9.090909091	25.1450677
AT3G45640	33.22751323	43.80952381	22.96296296
AT3G45660	21.64179104	50.74626866	27.6119403
AT3G45730	71.99763593	14.63356974	13.36879433
AT3G45770	29.29782082	34.38256659	36.31961259
AT3G45780	24.92795389	43.80403458	31.26801153
AT3G45830	31.39534884	35.46511628	33.13953488
AT3G45850	41.81818182	36.81818182	21.36363636
AT3G45890	31.37254902	39.21568627	29.41176471
AT3G45900	37.74647887	46.76056338	15.49295775
AT3G45940	25.17006803	20.40816327	54.42176871
AT3G45970	24.12451362	47.74874931	28.12673708
AT3G45980	34.9341921	31.74180902	33.32399888
AT3G46010	66.48199446	11.08033241	22.43767313
AT3G46030	32.33190272	55.79399142	11.87410587
AT3G46040	47.32673267	28.31683168	24.35643564
AT3G46100	34.92407809	28.19956616	36.87635575
AT3G46130	17.5074184	21.95845697	60.53412463
AT3G46200	39.1521197	26.43391521	34.41396509
AT3G46210	46	22	32
AT3G46220	24.83221477	34.22818792	40.93959732
AT3G46290	33.84615385	26.08974359	40.06410256
AT3G46430	35.42056075	36.54205607	28.03738318
AT3G46440	48.01223242	29.96941896	22.01834862
AT3G46450	31.08298172	46.41350211	22.50351617
AT3G46460	39.45518453	20.38664323	40.15817223
AT3G46510	30	36.81818182	33.18181818
AT3G46520	42.85714286	34.28571429	22.85714286
AT3G46540	25.74955908	61.02292769	13.22751323
AT3G46550	25.79666161	28.07283763	46.13050076
AT3G46580	55.18867925	17.9245283	26.88679245
AT3G46590	35.6466877	31.78233438	32.57097792
AT3G46600	38.52941176	15.29411765	46.17647059
AT3G46610	41.44927536	28.98550725	29.56521739
AT3G46620	32.01506591	33.08223478	34.90269931
AT3G46630	15.32258065	29.03225806	55.64516129
AT3G46640	54.23728814	30.50847458	15.25423729
AT3G46740	29.08653846	42.54807692	28.36538462
AT3G46780	23.46071099	42.36246286	34.17682614
AT3G46790	34.2519685	27.95275591	37.79527559
AT3G46820	22.29299363	43.31210191	34.39490446
AT3G46830	34.02366864	26.03550296	39.9408284
AT3G46870	17.5257732	23.71134021	58.7628866
AT3G46960	34.95934959	30.89430894	34.14634146
AT3G46980	43.65079365	21.42857143	34.92063492
AT3G46990	26.92307692	25	48.07692308
AT3G47010	66.03773585	11.32075472	22.64150943
AT3G47060	33.54037267	33.54037267	32.91925466
AT3G47070	28.00773254	35.62656357	36.36570389
AT3G47080	40.27303754	27.64505119	32.08191126
AT3G47120	36.03411514	26.01279318	37.95309168
AT3G47160	14.4772118	39.41018767	46.11260054
AT3G47340	24.75175081	42.66750287	32.58074632
AT3G47370	41.00877193	33.77192982	25.21929825
AT3G47380	66.66666667	16.07843137	17.25490196
AT3G47390	34.67741935	26.61290323	38.70967742
AT3G47420	28.95027624	56.90607735	14.14364641
AT3G47430	36.84295649	23.98512049	39.17192301
AT3G47450	14.59854015	42.33576642	43.06569343
AT3G47470	30.72822061	33.0353141	36.23646529
AT3G47490	24.66367713	29.59641256	45.73991031
AT3G47500	33.43691734	31.05448519	35.50859747
AT3G47510	33.76623377	31.81818182	34.41558442
AT3G47550	33.92405063	35.69620253	30.37974684
AT3G47580	47.31182796	21.50537634	31.1827957
